Country Name,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Netherlands,2.786975737,1.931248685,3.441218861,4.420117896,4.183222986,2.439134408,1.706070897,1.257552158,2.961092569,3.116035986,3.498742121,4.329053405,4.66391716,5.034048152,4.195642498,2.326955087,0.217273595,0.155645898,1.984945714,2.050876108,3.460988954,3.772842521,2.170324851,-3.666883937,1.342739336,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.955588416,-3.886083918,6.191857104,4.328918318,0.116008635
Norway,4.042112233,1.753496988,-0.255126896,1.038252355,1.932291328,3.084438585,3.57445895,2.845182732,5.055273981,4.155592243,5.027964266,5.284606595,2.668686623,2.072047171,3.318945671,2.067130461,1.377557001,0.944909391,4.014588017,2.685122891,2.461473134,2.914039986,0.481919541,-1.940364695,0.787051845,1.105656027,2.717959267,1.016190824,2.048131999,1.857339726,1.164724235,2.463746285,0.828900664,1.123777874,-1.278171785,3.908686777,3.005635161,0.514118227
Nepal,4.565650546,1.695618266,7.696808711,4.329647933,4.635036347,6.368150397,4.106406617,3.849850026,8.216002693,3.468451893,5.328284175,5.048612545,3.016389475,4.41257328,6.199999982,4.799892143,0.120143177,3.945037761,4.682603252,3.479181048,3.364614781,3.41156028,6.104639144,4.533078725,4.816414647,3.421808701,4.670141924,3.525153171,6.011482843,3.976053272,0.433113719,8.977279356,7.622376104,6.657055431,-2.369620629,4.838149614,5.631314559,1.952544633
Nauru,-2.816746923,-2.816747501,-2.816747032,-2.816747415,-2.816746977,-18.99375533,-16.26031163,-16.11738707,-3.866131431,-7.92344513,-11.85949078,-8.953655368,-11.78803483,-6.568190315,-6.856192949,-6.761018954,-9.971356024,0.284674074,-4.314837954,-7.843137255,-8.510638298,-4.651162791,75.6097561,-5.555555556,0,14.70588235,24.35897436,4.12371134,15.84158416,3.418803419,4.132231405,-6.349206349,-0.847457627,8.547008547,1.57480315,7.751937984,2.158273381,0.704225352
New Zealand,2.705467007,0.971675146,-0.354540931,0.161404003,0.153130944,-1.090724658,1.09376592,6.392020098,5.11890596,4.722575619,3.610872541,2.07915179,0.859074611,5.375961184,2.870590222,3.41147077,4.713843165,4.728967744,4.088259649,3.353241444,2.77957135,3.049910512,-1.239535111,-0.051952422,1.444621284,2.241342215,2.289462967,2.76017959,3.754319415,3.734035773,3.748311452,3.397282504,3.49949703,2.361962178,-0.424906458,4.546247639,2.774842648,0.632242362
OECD members,3.02088234,3.537921409,4.527792352,3.779834216,2.938966288,1.144529195,2.090159244,1.395426987,3.217927503,2.670180899,3.105410079,3.634314063,3.035118192,3.425487378,4.092962915,1.416353783,1.539846773,2.033096344,3.2654786,2.819912154,3.026334449,2.595228038,0.385099492,-3.39724935,2.968987796,1.878734009,1.393115911,1.60907978,2.17654278,2.502074362,1.851356326,2.586105473,2.34382864,1.799437322,-3.953348559,5.714652061,2.778351222,1.666535386
Oman,2.002159783,-3.440784167,5.964027648,11.75686184,-0.130425738,6.074077908,8.413884259,6.042960675,3.875774167,4.99681952,3.04593991,6.033512507,2.642338032,0.33149557,6.551066885,4.482802531,-1.100905293,-2.668591109,1.292205681,2.490221143,5.371888874,4.452683565,8.200078158,6.112395608,1.713985311,2.894609735,8.863122256,5.227704081,1.292252294,5.017057997,5.046423946,0.304057566,1.287103915,-1.128711062,-3.3797144,3.092276687,4.311253509,1.3
Other small states,2.9853814,7.059581144,4.63054119,3.030018449,4.942706631,1.045323818,-0.465529915,2.588039987,2.629747173,4.798965385,3.866985486,4.754944567,4.646621795,2.716971832,7.02144576,3.217429894,3.424661709,4.518219281,4.938027117,4.941936292,6.397269905,6.350439932,2.057642551,-3.598882627,2.713397555,3.003572038,1.631520528,1.701478079,2.4151862,3.364947877,3.891208425,4.763308195,3.970882187,4.064198821,-5.717291903,6.58600635,4.540168378,2.479947458
Pakistan,5.501653664,6.452343025,7.62527878,4.959768894,4.458586815,5.061567759,7.705897817,1.757747698,3.737415558,4.962609146,4.846581287,1.014396011,2.550234298,3.660132739,4.260088011,3.651350171,2.594816684,5.401310873,7.83125557,7.276574436,6.051637676,4.44481434,2.120441043,3.472550596,1.501717522,2.680116854,3.027583911,4.36686505,4.116428172,4.217942096,6.573838285,4.432625907,6.151702611,2.497636929,-1.274087443,6.513885759,4.767539531,-0.004855269
Panama,3.567788228,-1.809055481,-13.37984378,1.562247005,8.098993006,9.419005777,8.201680161,5.455744357,2.850147101,1.751678793,4.079702949,6.46099034,7.341500834,3.917206707,2.715373802,0.574273151,2.229149323,4.205495906,7.52207972,7.191279345,8.652465686,11.98398511,9.855655108,1.242992127,5.827993448,11.31362597,9.778490111,6.903948109,5.066422339,5.733054309,4.953211471,5.591148874,3.685429816,3.281874977,-17.66833272,15.83576505,10.80936612,7.316777417
Peru,9.425962361,9.726146431,-9.441273446,-12.31204145,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30836618,7.411395047,2.798973079,6.476824421,-0.391537556,1.494910643,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.382157372,3.252244772,3.953318715,2.518835442,3.969351341,2.240631769,-10.9333065,13.35522951,2.725500216,-0.550182306
Philippines,3.51068403,4.361809673,6.696931105,6.183918203,3.082672529,-0.436390081,0.417629066,2.181889986,4.373665918,4.625225117,5.860347872,5.186411674,-0.5140906,3.346451184,4.382504833,3.04923151,3.716255002,5.086911135,6.569228512,4.942505119,5.316416821,6.51929155,4.344487305,1.448323063,7.334499965,3.858232824,6.896951708,6.750531304,6.34798748,6.348309715,7.149456753,6.930988325,6.341485571,6.118525661,-9.518294741,5.714733134,7.580982128,5.545851171
Palau,5.436506867,5.436505685,5.436506338,5.436506379,5.436506818,4.90521195,-6.39999857,-12.30006933,7.300035822,10.89999975,10.40004978,2.299987568,1.999958681,-5.399980619,-2.603902096,6.500390691,5.016198993,-3.223334338,3.93905372,3.413989542,-0.123723055,1.754003295,-5.493936003,-7.260612217,-0.895890472,5.118279317,1.253453687,-3.036298044,5.29445514,9.748413434,0.882451194,-3.539609662,0.633500457,0.909470287,-7.568021229,-14.16405111,-0.362288565,0.448430493
Papua New Guinea,4.693057069,2.770494832,2.909240484,-1.419579884,-3.012169222,9.54689771,13.84908527,18.20228595,5.94210906,-3.312448778,7.733695798,-3.904389656,-3.769113218,1.855553994,-2.494841993,-0.121288606,-0.158900533,2.164102502,2.721175741,6.344795923,5.409944091,7.815189229,-0.296457846,6.800421483,10.12845407,1.107543626,4.657119597,3.824946328,13.54377062,6.578356323,5.489573153,3.534610818,-0.279252285,4.480430622,-3.167381176,-0.780328729,5.165051326,2.681010484
Poland,,,,,,-7.015578793,2.514978614,3.738310295,5.292802067,7.102865538,6.115542811,6.449003079,4.640514962,4.654891852,4.56098541,1.258569461,2.035863041,3.498391213,4.98284457,3.506834614,6.131136459,7.061534634,4.199981264,2.832184053,2.934638181,5.042187883,1.545221571,0.856557081,3.836958494,4.383298635,2.953508842,5.140017574,5.945208477,4.449987879,-2.020070734,6.934980384,5.637566766,0.160586011
Pre-demographic dividend,2.577026763,3.900304411,3.812885276,1.367791786,8.337088674,-8.289918632,2.380017613,-0.441335327,-0.016331516,3.107330687,5.626067463,6.316377903,6.96812412,4.27153208,5.575362055,4.331803153,5.918832103,-0.727333087,11.96765153,5.973125311,6.225164242,6.062251499,6.387021912,4.922262298,6.561944898,4.296709737,4.250503589,5.859290028,5.098897324,3.276681187,2.398325506,1.615283662,2.587363141,3.30796457,-2.561256114,3.15426,4.140597246,2.36676205
Puerto Rico,4.977367449,5.768998904,5.888372738,4.334952397,-2.840540726,2.304391187,4.564051815,4.644527001,4.185958613,4.548988106,2.313707509,4.880087209,5.530725612,5.389699928,3.271964529,6.313471555,0.916459384,0.053419805,8.748676927,-1.986938733,-1.409414024,-1.16280669,-1.84413425,-1.952425142,-0.413254118,-0.358510628,0.02927511,-0.306826657,-1.190363454,-1.049290032,-1.263694348,-2.885218384,-4.361427032,1.675463795,-4.180874309,0.38522272,3.568110247,0.563519427
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,4.14095568,6.381394135,7.489108289,6.44063924,3.950522763,4.368206463,1.089476408,-2.043276532,0.964837925,4.28278046,3.504247069,4.400867754,4.807962976,3.90657744,3.816178063,1.943672296,0.770924024,-0.930521193,1.788735682,0.781848216,1.625034176,2.506579646,0.319247925,-3.12207942,1.737625476,-1.696164781,-4.057293608,-0.922644675,0.792190302,1.792046046,2.019485396,3.506345285,2.849325934,2.682759921,-8.300516541,5.737437219,6.827510876,2.261254781
Paraguay,4.964835666,7.582304376,5.915372066,6.935203911,4.123282879,3.493650155,1.696428011,4.936359415,5.31791766,6.822810304,1.573785132,4.242516103,0.068037756,-1.366079712,-2.314140568,-0.834054717,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.49629212,-0.261137328,11.09523127,4.286371207,-0.708043112,8.293076489,5.301238592,2.957151735,4.268025833,4.810078856,3.204250341,-0.401855101,-0.819785391,4.016737318,0.176038366,4.714124079
West Bank and Gaza,,,,,,,,,,7.118511824,1.215150773,14.66722516,14.33420348,8.280429404,-8.556183291,-9.310638168,-12.48919176,14.01586549,21.92523949,11.29065118,-0.996556103,3.788281521,7.429182255,8.593490879,5.777362056,9.600808489,6.096456563,4.698569866,-0.157866651,3.721299671,8.86461882,1.419367563,1.227077378,1.362687466,-11.31846611,7.011982276,4.082760273,-5.508794372
Pacific island small states,5.431926376,-2.045291053,1.211481965,4.647463862,3.776179426,-0.381665226,5.007804296,1.98501597,4.806499598,4.514121687,3.157241109,-1.161393244,1.465671829,4.377038011,-1.688679901,1.024188154,2.065591466,1.986225666,3.991092401,2.439815701,2.375748209,0.420858616,2.131216768,-0.592074857,3.730325639,3.862083438,1.006008536,3.214677163,3.6242973,3.779157081,3.780607336,4.005501791,2.763180129,1.214500228,-10.25306854,-2.867965543,9.308397154,5.75845168
Post-demographic dividend,3.182922484,3.529181609,4.667094075,3.803648934,2.707214776,1.027735234,1.903171488,1.154962054,3.137414279,2.699001381,2.922285489,3.42663577,2.84051067,3.528456958,4.034973041,1.53298389,1.529500709,2.017778474,3.208537123,2.767186966,2.920554647,2.541808248,0.355737385,-3.391446178,2.909982314,1.666557393,1.256366907,1.509114402,2.011471875,2.224385159,1.797926537,2.465086502,2.250565755,1.768605509,-4.123748814,5.446238205,2.413232956,1.689320846
French Polynesia,13.54779453,1.269830323,-3.598632142,2.157880925,0.129883207,3.655526819,-1.457388291,-1.297682602,-1.666325164,-0.388969417,-0.668536563,-0.122814652,1.7333744,1.890532787,3.245411013,-0.341595578,0.846181483,2.126928849,0.97125913,0.309973476,0.889584118,1.704975638,0.006767551,-4.231391831,-2.46606419,-2.961957454,-0.927537713,0.398801414,0.593554453,1.66510563,2.369644447,4.374502383,1.832028228,2.699934499,-7.050990654,2.094788968,4.46607459,
Qatar,5.335786568,0.044991397,5.904449502,6.222211119,3.414462081,-1.662232531,11.33052768,-1.325136044,1.418708429,2.399236229,4.373910576,30.01203977,11.21865245,4.284064355,8.028125483,3.898186662,7.18215168,3.719958677,19.21891534,7.492758483,26.17024567,17.98565682,17.66355636,11.95656113,19.59233153,13.37517641,4.730011844,5.556040643,5.334323292,4.753345724,3.064191884,-1.497604702,1.234872202,0.688240955,-3.55760399,1.626846719,4.208871248,
Romania,,,,,,-12.91821073,-8.767228452,1.528834497,3.93194273,6.233511484,3.907702088,-4.849062738,-2.029812906,-0.376660706,2.461263459,5.218136257,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.517394408,-3.90123628,4.517086964,1.924993262,0.269963879,4.120674963,3.16050387,2.857546057,8.196506503,6.029019041,3.853163833,-3.677510791,5.708894558,4.107027202,2.148476996
Russian Federation,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540343,-12.56975598,-4.143528405,-3.755069438,1.399915805,-5.299961627,6.399914691,10.00006681,5.100051226,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977769,5.199969264,-7.799993913,4.499999999,4.300029186,4.024086157,1.755422149,0.736267222,-1.972719226,0.193690071,1.825790064,2.807245411,2.198075713,-2.653654501,5.614290376,-2.069711525,3.6
Rwanda,5.472137488,-0.024036109,4.498824993,-0.036534273,-2.399291098,-2.514379653,5.872725242,-8.108691882,-50.24806711,35.22407831,12.74569577,13.84975248,8.858669492,4.351888323,8.370885132,8.484557799,13.19207199,2.202408142,7.447679568,9.377889524,9.227067826,7.633284342,11.16126387,6.248265246,7.334654787,7.958385419,8.641506707,4.719848831,6.167160273,8.856864687,5.970741188,3.91816565,8.516468306,9.44739159,-3.37369377,10.85796719,8.157734403,8.241286965
South Asia,4.834419664,4.269265197,8.367930762,5.382868475,5.396915261,2.107795412,5.806666442,4.286290178,5.918223911,6.823803684,6.708154636,3.694576558,5.445163898,7.512664933,4.112449812,4.35912767,3.721075351,7.176071101,7.548722986,7.612733442,7.618528801,7.139166126,3.298104994,6.949900159,7.365992009,5.071221948,5.381289736,6.008601615,6.847837891,7.251561624,7.776235507,6.502640993,6.334693554,3.92432284,-4.582693129,8.76382055,6.312211692,6.35285494
Saudi Arabia,17.01282474,-6.632516641,13.10930947,-0.50306002,15.19349802,15.00790285,3.987480289,-1.36370737,0.558749916,0.212057212,2.637412353,1.103763932,2.893346235,-3.763253451,5.625413167,-1.210764804,-2.819183548,11.24206806,7.95846632,5.573833722,2.788405973,1.847134992,6.249753356,-2.059263913,5.039507572,10.99376168,5.408916078,2.534778271,3.811422791,4.509059063,1.884492736,0.911048656,3.19922678,1.09773375,-3.581534863,5.07511035,7.485984291,-0.754914811
Sudan,5.413811012,14.2208846,-0.331091818,8.931393688,-5.470053776,7.510910354,6.577861385,4.56874919,1.006229248,5.997092261,5.919123763,18.31265719,4.308504255,3.104095615,6.34586744,6.500360534,6.006471536,6.288808161,5.140888518,5.643515513,6.531411747,5.735274237,3.846744731,-2.767704366,3.858241952,-3.213532093,-17.0046884,1.955144633,4.661379542,1.910176891,3.467642184,0.709256285,-2.68093055,-2.178251045,-3.629800824,-1.868520483,-0.957816591,-12.0467792
Senegal,3.126985549,6.255863407,-0.816575488,3.973783315,-0.746282224,2.659962657,1.320233037,1.360213007,-0.047520949,5.468584858,2.019977209,3.045601035,5.898479318,6.28330825,3.887210958,4.310851466,0.068696575,5.593950945,4.643293937,4.310238526,2.330770983,2.827119201,3.703169064,2.752104485,3.390889253,1.33409108,4.002995551,2.412385276,6.224074438,6.367043651,6.356068572,7.407486186,6.209241034,4.613628097,1.342073773,6.544001099,3.821856051,3.699996361
Singapore,1.342810414,10.79793247,11.26359213,10.15882864,9.820899557,6.68839754,6.639805569,11.45965088,11.09568931,7.175401121,7.47139086,8.316209111,-2.191015006,5.718371757,9.038316326,-1.070862751,3.923360767,4.548255426,9.939982684,7.366322393,9.006766079,9.021519513,1.863483455,0.127953383,14.51974971,6.214934169,4.435497594,4.817630991,3.935540277,2.976799316,3.588643696,4.512926318,3.517114185,1.345058741,-3.869798934,9.690766871,3.838076785,1.075031751
Solomon Islands,-0.201430161,8.421310181,1.250196323,4.264256724,2.2,6.000001553,12.69999825,3.999999535,8.100001226,10.08861539,1.609907635,-0.914077188,1.291512249,-0.485730728,-14.27699959,-7.9566061,-2.799982885,6.523466851,7.683299966,7.357841934,4.138280318,3.639672429,6.225969544,2.864267902,9.708388169,7.429949617,2.466001387,5.237740178,1.189217471,1.676146156,5.554731534,3.075348034,2.745995423,1.748566555,-3.381147541,2.564349754,2.402481436,2.950085363
Sierra Leone,1.236046911,7.231268731,-7.08,0.729999999,3.349997984,2.351961409,-19.01290991,1.374550091,-1.947385129,-7.999752327,1.753820105,-5.877080789,1.785012795,-1.979286874,6.652729659,-6.345455403,26.52413489,9.483631486,6.478846016,4.35349995,4.283110445,7.976565334,5.435893044,3.209431562,6.637492458,6.009831046,15.20174827,21.07901416,4.559253533,-20.49107411,6.346727852,3.753803214,3.47290262,5.253746313,-1.968486891,4.104700089,3.457539856,3.430821356
El Salvador,0.194673038,2.508169213,1.878176962,0.964059197,4.832900578,1.494087568,7.021963316,5.818315557,4.692061727,4.734081402,0.811461899,3.137970067,2.6522773,2.162033737,1.127906977,0.87961366,1.572918448,1.565393031,0.889404486,2.680830094,4.336998603,1.847602206,2.154402983,-2.108768376,2.154195367,3.773584998,2.887700102,2.182952325,1.729399842,2.400000089,2.539062411,2.247619081,2.412444224,2.437471591,-7.89310136,11.9047617,2.799552169,3.510977066
San Marino,,,,,,,,,,,,,7.465618861,9.049360146,2.179379715,5.578342904,0.310800311,3.872966692,4.548844146,2.42510699,3.830083565,7.109322602,-0.500939261,-10.32095658,-5.473684211,-8.314773571,-7.044534413,-0.783972125,-0.7023705,2.291505561,2.344405864,0.258265467,1.493905318,2.065685145,-6.647910819,8.463071844,,
Somalia,-2.145922747,10.0877193,3.415247721,3.80766467,2.326930486,2.950570844,-8.488323481,3.990596419,-17.84698949,3.990596419,8.04601505,1.180491846,6.586493253,7.318295504,7.110314311,7.110314311,7.630267293,7.630267293,7.110314311,7.110314311,6.486370733,6.694351926,6.694351926,6.694351926,6.694351926,6.694351926,6.694351926,-2.708586513,7.526391611,9.946799979,6.418570605,9.507286607,2.989015632,3.630396882,-2.56308758,3.310989234,2.438065277,3.102961996
Serbia,,,,,,,,,,,6.264082643,7.207379839,3.340877358,-9.424161606,6.13181309,6.878774765,6.380405304,4.387757023,9.028196928,5.530347121,5.107790141,6.439525554,5.655576622,-2.731751989,0.731044553,2.036276689,-0.681542369,2.892636734,-1.58951032,1.806059265,3.338586765,2.101163847,4.495121293,4.331734906,-0.903218502,7.725947777,2.54995557,2.527793336
Sub-Saharan Africa (excluding high income),1.903441669,2.950146951,4.448106319,2.307275436,2.349520924,0.347408613,-0.407288581,-0.901395675,0.984441311,3.321963418,5.125739873,4.073442595,2.502371314,2.205009781,3.477204286,4.206193581,6.336901723,4.060691376,6.611081259,6.016252982,6.052835399,6.159711213,5.197011595,3.185405616,5.996798352,4.410273711,3.25837393,5.093698531,4.87142051,2.915508052,1.232693485,2.480030065,2.752797686,2.656849952,-1.956707135,4.268420913,3.650321496,2.954888115
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,,,,,,,,
Sub-Saharan Africa,1.902505984,2.951706734,4.448831504,2.313918256,2.354102752,0.349682156,-0.399974821,-0.892892704,0.980602759,3.318887957,5.130876872,4.082400465,2.502329777,2.20461393,3.478123727,4.198461361,6.331164751,4.050089793,6.60196092,6.018879164,6.055864144,6.16224217,5.189440688,3.180480862,5.995572687,4.414404934,3.25824844,5.090440548,4.87076022,2.920373883,1.242037176,2.484283288,2.754967058,2.65974505,-1.966894827,4.264936892,3.660562423,2.955095532
Small states,3.239145099,4.879452965,4.170774096,3.604285497,3.16522754,0.487953481,-0.174323943,2.165668402,2.913561607,4.334934758,3.86683029,4.093331057,4.24131134,3.068172378,5.823206766,2.701048213,3.092209434,3.841873884,4.463221044,4.490212815,5.825198254,5.486610444,1.771507713,-3.280055191,2.4316887,2.801374507,1.732045642,1.466652838,2.351877792,2.902177846,3.281514278,4.242858233,3.732972792,3.425488511,-6.488768199,6.786514577,7.685584097,4.530624568
Sao Tome and Principe,-5.832118899,-2.930113483,1.998729958,3.135315637,-2.152645747,1.201002721,0.699999977,1.100000007,2.199999994,2.000000018,1.499999994,0.996325185,2.499983975,2.500005838,0.448368349,3.064484746,3.360188168,8.291519461,3.537905944,6.61462475,8.866109359,3.641471852,6.22878507,3.302414143,1.448434005,1.999449509,2.94292216,5.119700883,4.906209873,1.539692169,5.17682175,4.112968607,4.378139399,2.014319343,2.624859495,1.899298913,0.065282438,-0.474442952
Suriname,0.800000001,-6.2,7.799999999,4.2,-4.500000001,2.699999134,0.400000009,-6.69999815,3.399998897,0,1.000001223,5.699997683,2.300001651,-1.40000047,2.099998868,4.200000421,2.800000689,6.299999433,8.500000185,4.500000211,5.793543585,5.111487778,4.143406812,3.013698983,5.168825152,5.849367672,2.690349747,2.933441652,0.255503032,-3.413042681,-4.911660509,1.566037825,4.948271085,1.167589772,-15.97519171,-2.435385836,2.433723709,2.075459112
Slovak Republic,,,,,,-14.57380244,-6.721488479,1.901328124,6.205531203,5.843494234,6.619898121,5.925837084,4.076097479,-0.105914962,1.166526518,3.253783981,4.509444138,5.499083077,5.278880718,6.623461259,8.493176745,10.83202881,5.574886345,-5.455532867,6.71663275,2.671452779,1.318802246,0.632740007,2.697189807,5.167181606,1.943950861,2.938068678,4.030389714,2.511256198,-3.32972321,4.771221425,1.870036199,1.596454971
Slovenia,,,,,,-8.90010793,-5.463697778,2.843419314,5.327485743,4.107158356,3.203005809,5.049793457,3.279365444,5.332666572,3.67237155,3.216560335,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.815380632,4.454365747,3.52267924,-4.240883722,8.228499886,2.460783314,1.586899383
Sweden,2.691323173,3.353842984,2.559038665,2.654806927,0.754674769,-1.145974869,-1.15859276,-2.06561637,3.929972837,3.935192926,1.579456406,3.070526593,4.311836353,4.247184144,4.766348871,1.449498618,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.170213179,6.147024647,2.66319954,-0.196170995
Eswatini,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,5.396630697,3.861213798,0.923230547,2.227480675,1.062610193,2.026578156,2.380095495,2.692168273,-1.55964259,10.68369388,0.47576934,4.842320853
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,3.199992692,4.600003414,1.390544568,1.306731035,1.580382215,0.10581315,0.967758363,-7.535213999,-6.856982992,10.96500094,-13.31678872,4.577596779,9.800001111,3.4
Seychelles,0.761946632,4.874552383,5.326410386,10.28565461,7.454766319,2.760426263,7.173043954,7.303370768,-2.436568811,0.485036699,9.997945952,12.19364175,2.467440935,1.872005109,4.253198349,-2.271162886,1.212832903,-5.887128488,-2.850453977,9.005761737,9.406128557,8.876066456,-2.725946262,-2.479375947,4.505132043,9.509783352,3.110678494,1.253734962,4.063691812,8.914008875,12.11752725,6.954162188,4.939472723,5.514292074,-11.73986083,0.552281631,14.97685133,3.161714355
Syrian Arab Republic,-7.952928955,1.682282346,18.0111401,-13.64728218,3.739555902,7.666468187,12.97279007,6.150895573,7.213029205,7.026589543,9.825569405,5.023804508,6.785304524,-3.553449871,0.675642589,1.047287102,3.954831927,7.204435053,6.902959435,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.31033991,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-0.182330467,1.29973809,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.5,5.610593584,5.310925248,-26.78293287,9.025497471,6.199999486,1.199996745
Chad,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,-1.600006737,-1.169187004,2.804340748,4.12231962
East Asia & Pacific (IDA & IBRD countries),7.122424522,9.17654311,9.737228443,5.749517907,5.151084432,8.000828469,11.17776378,11.26275974,10.93442606,9.873558466,9.062529923,7.341878322,2.893415648,6.377810295,7.645687238,6.979258015,8.059761895,8.943951955,9.120906745,9.976506063,11.07786748,12.48615504,8.615412673,7.98436894,9.921082014,8.642897731,7.580237738,7.298464151,6.984349737,6.707200956,6.56457371,6.70740565,6.524842607,5.781820856,1.246781819,7.603419691,3.413565509,5.068445549
Europe & Central Asia (IDA & IBRD countries),,,,,-1.45649572,-5.898482528,-9.546961281,-4.652971609,-8.42389158,-0.142008245,1.017664431,2.938102108,-0.639003388,2.466850805,7.359705758,2.593087553,5.011978403,6.181247349,7.868131866,6.643260645,7.853186716,7.627536584,4.456298034,-4.67251564,4.63262463,5.9284834,3.456022865,3.391505682,2.337771273,1.488157234,1.852506463,4.292532146,3.694719368,2.65714284,-1.462895369,7.386468165,1.767977505,3.444980206
Togo,1.586504315,0.510162181,6.64236977,4.060021684,-0.243656134,-0.699967494,-3.980686814,-15.09582749,14.98241435,7.845832319,8.836211632,14.37737757,-2.299876568,2.481751436,-0.783479606,0.823438749,3.82662258,6.720171423,-0.978665335,-4.666299382,2.6501321,-1.175120391,4.035645273,5.453823994,5.854352693,5.823252239,6.30269542,5.824265834,5.633240217,5.468031293,4.214895609,4.008133262,4.79506027,4.922925917,1.992155019,5.990876104,5.759542515,6.407922156
Thailand,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251915915,7.997024667,8.120315346,5.651944465,-2.753575153,-7.634035286,4.572307751,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.050038469,1.568181765,2.462769341,1.882817461
Tajikistan,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.41632223,-16.69999844,1.680674136,5.312867659,3.699550717,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.9,7.100000419,7.59999889,7.400000163,4.400001116,9.39999955,8.000000338,8.299999217
Turkmenistan,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.300000042,5.9,6.2,6.2,6.3
Latin America & the Caribbean (IDA & IBRD countries),3.529520325,3.369100734,0.38312695,1.636868262,-0.245684343,3.295727519,2.809759354,4.72172323,5.321203131,0.690589641,3.966782347,5.45238832,2.940198727,0.44936815,3.583625152,0.225615996,0.429432216,2.5338274,5.345778339,4.027456181,5.238693447,5.350299612,3.809845206,-2.329841257,6.678853597,4.56888315,2.64061793,2.853071498,1.398305551,0.366253546,-0.336265483,1.991241006,1.67447249,0.717567356,-6.566986284,7.200832128,4.007587993,2.180328956
